# redo_monitor_sdi_on.sr: DMI transactions decoded from the wire (t in ms from capture start)
   64.3243 RAW86 10010001000000000000000000000000000110010000010010111111111111111111111111111111111110
   64.5574 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   64.7859 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   65.0142 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   65.2426 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   65.4709 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   65.6993 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   65.9276 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   66.1560 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   66.3844 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   66.6128 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   66.8411 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   67.0694 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   67.2977 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   67.5260 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   67.7543 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   67.9826 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   68.2111 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   68.4395 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   68.6678 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   68.8962 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   69.1246 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   69.3530 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   69.5813 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   69.8097 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   70.0380 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   70.2664 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   70.4947 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   70.7231 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   70.9514 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   71.1798 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   71.4082 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   71.6367 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   71.8650 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   72.0935 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   72.3220 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   72.5505 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   72.7789 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   73.0073 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   73.2357 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   73.4641 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   73.6926 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   73.9210 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   74.1495 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   74.3780 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   74.6065 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   74.8350 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   75.0634 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   75.2917 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   75.5201 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   75.7484 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   75.9768 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   76.2051 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   76.4335 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   76.6619 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   76.8903 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   77.1186 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   77.3471 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   77.5756 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   77.8041 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   78.0325 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   78.2610 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   78.4895 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   78.7179 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   78.9462 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   79.1745 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   79.4028 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   79.6311 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
