# dmiop_0_reset.sr: DMI transactions decoded from the wire (t in ms from capture start)
   62.6488 W dmcontrol    40000001 st=00
   62.7128 R dmstatus     00000c82 st=01
   62.8352 R dmcontrol    40000000 st=00
   66.3727 RAW86 10010001000000000000000000000000000110010000010010111111111111111111111111111111111110
   66.6057 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   66.8340 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   67.0624 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   67.2907 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   67.5191 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   67.7476 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   67.9760 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   68.2044 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   68.4329 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   68.6615 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   68.8901 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   69.1185 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   69.3469 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   69.5755 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   69.8040 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   70.0324 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   70.2608 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   70.4893 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   70.7178 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   70.9463 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   71.1748 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   71.4032 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   71.6317 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   71.8601 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   72.0886 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   72.3172 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   72.5456 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
