# dbg_halt.sr: DMI transactions decoded from the wire (t in ms from capture start)
   64.9130 W dmcontrol    40000001 st=00
   64.9772 R dmstatus     00000c82 st=01
   65.0998 R dmcontrol    40000000 st=00
   67.4526 RAW86 10010001000000000000000000000000000110010000010010111111111111111111111111111111111110
   67.6859 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   67.9144 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   68.1428 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   68.3713 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   68.5997 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   68.8281 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   69.0565 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   69.2849 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   69.5133 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   69.7417 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   69.9701 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   70.1985 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   70.4270 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   70.6554 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   70.8838 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   71.1122 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   71.3407 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   71.5691 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   71.7975 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   72.0259 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   72.2544 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   72.4828 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   72.7112 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   72.9396 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   73.1680 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   73.3964 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   73.6248 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   73.8533 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   74.0818 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   74.3104 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   74.5389 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   74.7674 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   74.9959 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   75.2244 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   75.4529 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   75.6814 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   75.9100 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   76.1384 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
   76.3668 RAW85 0010001000000000000000000000000000000000111111101111111111111111111111111111111111110
