# erase_all.sr: DMI transactions decoded from the wire (t in ms from capture start)
   57.2481 W dmcontrol    40000001 st=01
   57.3123 R dmstatus     00001904 st=11 PARITY
   57.4393 W dmcontrol    40000000 st=00
   59.5603 RAW17171 10010001000000000000000000000000000110010000010010111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110
  105.7162 RAW99 111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
  105.9252 RAW321 111111011101000101101010100101000001000000000011011101111110111101000101101010100101000001000000000011011101001000101010100000000000000000000110010000010010111010010000101000110000000000000000000000000000001010011010010000101010010000000000000000000000000000001010111010010001000000000000000000000000001100100000100101110
  107.6541 R dmstatus     00000c82 st=01
  108.7696 W 0x48         00000c82 st=01 PARITY
  109.8852 RAW322 1001000101010100000000000000000000001110000010010111011111111011010100100000001100010000010100000000010111010000101111010100011111111111111111011100000100110111010010111111010100000010001000000000000000000000000111010000100010101001000000011000100000101000000000101110100001001000101000000000000000000000011000000000101110
  110.6343 RAW484 0010111111010000000000001000110000011111000000000111010000101111010101000000000000100001000000000000110011010010111111010100000010001000000000000000000000010111010000100010101000000000000000001110000100000110101110100001011110001010000000000001000010000000000001101110100001001010001000000000000000001110000100000110101110100101111110101000000100010000100000000000000001100110100001011110101010000000000001000010000000001000101110100101111110000000000100010000000000000000000000001110
  111.7521 RAW861 000010001010100000000000000000000000000000000000111010000101111010101000000000000100001000000000100010111010000100101000000000000000000000000000000000000010011010010111111010100000010001000010000000000000000110011010000101111010001000000000000100001000000000000110111010010111111010100000010001000000000000000000000010011010000100010101000000000000000001110000100000110001110100001011110101010000000000001000010000000000001101110100001001000100000000000000000001110000100000110101110100101111110101000000100010000100000000000000001101110100001011110100010000000000001000010000000000001100110100101111110101000000100010000000000000000000000001110100001000110101000000000000000001110000100000110101110100001011110100010000000000001000010000000000001101110100001001010101000000000000000001110000100000110001110100101111110101000000100010000100000000000000001101110
  113.7420 RAW268 0000101111000001000000000000100001000000000100010111010010111111010000000010001000000000000000000000010011010000100010101000000000000000000000000000000000101110100001011110001010000000000001000010000000001000101110100001001010101000000000000000000000000000000000100110
  114.3626 RAW1132 0010111111010000000010001000010000000000000000110111010000101111010101000000000000100001000000000000110111010010111111010000000010001000000000000000000000010011010000100011010000000000000000000111000010000011010111010000101111010101000000000000100001000000000000110011010000100100000000000000000000000111000010000011000111010010111111000100000010001000010000000000000000110111010000101111010001000000000000100001000000001000010011010000100101010000000000111111110000000000000000010111010010111111010000000010001000010000000000000000110111010000101111010101000000000000100001000000101100000111010000100101010000000000000000000000000000000000010011010010111111010100000010001000010000000000000000110111010000101111000001000000000000100011100000000000110111010010111111010000000010001000000000000000000000010111010000100010100000000000000000000001010110000000101110100001011110101010000000000001000111000000000001101110100001001010101000000000000000000001010110100001101110100101111110101000000100010000100000000000000001101110100001011110100010000000000001000010000000001000101110100101111110101000000100010000000000000000000000001110
  116.9734 RAW1292 00001000101010000000000000000000000000000000000011101000010111101010100000000000010000100000000010001011101000010010101000000000000000000000001000000000011011101001011111100000000001000100001000000000000000011011101000010111101000100000000000010000100000000010001001101001011111100010000001000100000000000000000000001001101000010001010000000000000000000000010000000000110111010000101111010101000000000000100001000000000100010111010000100101000100000000000000000000010000000000110111010010111111000100000010001000010000000000000000110111010000101111010100011111111111111111011100001100010111010010111111000000000010001000000000000000000000000111010000100011010111000001001111100000000000000101010111010000101111010001000000000000100001000000000100010111010010111111010100000010001000000000000000000000010111010000100010100000000000000000000000100000000001101110100001011110100010000000000001000010000000001000101110100001001010101000000000011010000000100000000000101110100101111110001000000100010000100000000000000001100110100001011110100010000000000001000010000000000001100110100101111110100000000100010000000000000000000000101110100001000110100000000000000000001110000100000110001110100001011110001010000000000001000010000000000001100110100001001000101000000010000000001110000100000111101110
  119.9559 RAW322 0010111111000100000010001000010000000000000000110111010000101111000001000000000000100001000000000000110111010010111111000000000010001000000000000000000000010111010000100010100000000010000000001110000100000111101110100001011110101010000000000001000010000000000001101110100101111110101000000100010000000000000000000000100110
  120.6992 RAW106 0000100010101000000110000000001110000100000110101110100001011110100010000000000001000010000000001000101110
  120.9490 RAW753 001011111100000000001000100000000000000000000001011101000010001010100000000001101000000010000000000000111010000101111010101000000000000100001000000000100010011010000100100010100000000001101000000010000000000010011010010111111010100000010001000010000000000000000110111010000101111000001000000000000100001000000000100010011010010111111010100000010001000000000000000000000010111010000100010100000000000011010000000100000000000101110100001011110101010000000000001000010000000001000101110100001001000101000000000011010000000100000000101100110100101111110101000000100010000100000000000000001100110100001011110101010000000000001000010000000001000101110100101111110101000000100010000000000000000000000101110100001000110100000000000011010000000100000010100101110
  123.2692 RAW4 1101
  123.3131 RAW4 1101
  123.3574 RAW4 1101
  123.4013 RAW4 1101
  124.2942 RAW4 1100
  124.3826 RAW4 1100
  124.4709 RAW4 1100
  124.5147 RAW4 1100
  124.5588 RAW4 1100
  124.6027 RAW4 1100
  124.6467 RAW4 1100
  124.6907 RAW4 1101
  124.7346 RAW4 1100
  124.7786 RAW4 1101
  124.8225 RAW4 1101
  124.8665 RAW4 1100
  124.9105 RAW4 1100
  124.9544 RAW4 1100
  124.9984 RAW4 1101
  125.0423 RAW4 1100
  125.0863 RAW4 1100
  125.1302 RAW4 1100
  125.1742 RAW4 1101
  125.2182 RAW4 1101
  125.2621 RAW4 1100
  125.3061 RAW4 1101
  125.3500 RAW4 1100
  125.3940 RAW4 1101
  125.4379 RAW4 1101
  125.4819 RAW4 1101
  125.5258 RAW4 1100
  125.5698 RAW4 1100
  125.6137 RAW4 1100
  125.6577 RAW4 1101
  125.7016 RAW4 1101
  125.7456 RAW4 1101
  125.7895 RAW4 1101
  125.8335 RAW4 1101
  125.8775 RAW4 1100
  125.9214 RAW4 1100
  125.9654 RAW4 1100
  126.0093 RAW4 1100
  126.0533 RAW4 1101
  126.0972 RAW4 1101
  126.1411 RAW4 1101
  126.1851 RAW4 1100
  126.2290 RAW4 1100
  126.2730 RAW4 1100
  126.3169 RAW4 1100
  126.3609 RAW4 1100
  126.4048 RAW4 1100
  126.4488 RAW4 1101
  126.4927 RAW4 1100
  126.5367 RAW4 1101
  126.5806 RAW4 1101
  126.6245 RAW4 1100
  126.6685 RAW4 1100
  126.7124 RAW4 1100
  126.7564 RAW4 1100
  126.8003 RAW4 1100
  126.8443 RAW4 1100
  126.8882 RAW4 1100
  126.9322 RAW4 1100
  126.9762 RAW4 1101
  127.0201 RAW4 1100
  127.0641 RAW4 1100
  127.1080 RAW4 1100
  127.1520 RAW4 1100
  127.1959 RAW4 1101
  127.2399 RAW4 1101
  127.2838 RAW4 1100
  127.3278 RAW4 1100
  127.3717 RAW4 1100
  127.4157 RAW4 1101
  127.4596 RAW4 1101
  127.5036 RAW4 1100
  127.5476 RAW4 1100
  127.5915 RAW4 1100
  127.6355 RAW4 1101
  127.6794 RAW4 1100
  127.7234 RAW4 1100
  127.7674 RAW4 1100
  127.8113 RAW4 1100
  127.8553 RAW4 1100
  127.8992 RAW4 1100
  127.9432 RAW4 1100
  127.9872 RAW4 1100
  128.0311 RAW4 1101
  128.0751 RAW4 1101
  128.1190 RAW4 1100
  128.1630 RAW4 1100
  128.2070 RAW4 1100
  128.2509 RAW4 1100
  128.2949 RAW4 1101
  128.3388 RAW4 1100
  128.3828 RAW4 1101
  128.4267 RAW4 1100
  128.4707 RAW4 1101
  128.5146 RAW4 1101
  128.5586 RAW4 1101
  128.6025 RAW4 1101
  128.6465 RAW4 1100
  128.6904 RAW4 1101
  128.7344 RAW4 1101
  128.7783 RAW4 1100
  128.8223 RAW4 1101
  128.8662 RAW4 1101
  128.9102 RAW4 1100
  128.9541 RAW4 1100
  128.9981 RAW4 1101
  129.0420 RAW4 1101
  129.0860 RAW4 1100
  129.1300 RAW4 1101
  129.1739 RAW4 1100
  129.2179 RAW4 1100
  129.2618 RAW4 1101
  129.3058 RAW4 1100
  129.3497 RAW4 1100
  129.3937 RAW4 1101
  129.4376 RAW4 1101
  129.4815 RAW4 1100
  129.5255 RAW4 1100
  129.5694 RAW4 1100
  129.6134 RAW4 1100
  129.6574 RAW4 1100
  129.7013 RAW4 1100
  129.7453 RAW4 1101
  129.7892 RAW4 1101
  129.8332 RAW4 1101
  129.8772 RAW4 1100
  129.9211 RAW4 1100
  129.9651 RAW4 1101
  130.0090 RAW4 1100
  130.0530 RAW4 1100
  130.0969 RAW4 1100
  130.1409 RAW4 1101
  130.1848 RAW4 1100
  130.2288 RAW4 1100
  130.2728 RAW4 1101
  130.3167 RAW4 1100
  130.3607 RAW4 1100
  130.4047 RAW4 1100
  130.4486 RAW4 1101
  130.4926 RAW4 1101
  130.5365 RAW4 1101
  130.5805 RAW4 1101
  130.6244 RAW4 1101
  130.6684 RAW4 1101
  130.7124 RAW4 1101
  130.7563 RAW4 1100
  130.8003 RAW4 1101
  130.8442 RAW4 1100
  130.8882 RAW4 1100
  130.9322 RAW4 1100
  130.9761 RAW4 1100
  131.0201 RAW4 1100
  131.0640 RAW4 1100
  131.1080 RAW4 1100
  131.1520 RAW4 1100
  131.1959 RAW4 1100
  131.2399 RAW4 1101
  131.2838 RAW4 1101
  131.3278 RAW4 1100
  131.3717 RAW4 1100
  131.4157 RAW4 1100
  131.4597 RAW4 1101
  131.5036 RAW4 1101
  131.5476 RAW4 1100
  131.5915 RAW4 1100
  131.6355 RAW4 1101
  131.6795 RAW4 1100
  131.7234 RAW4 1100
  131.7673 RAW4 1100
  131.8113 RAW4 1100
  131.8552 RAW4 1101
  131.8992 RAW4 1100
  131.9431 RAW4 1100
  131.9871 RAW4 1101
  132.0310 RAW4 1101
  132.0750 RAW4 1100
  132.1189 RAW4 1100
  132.1629 RAW4 1101
  132.2068 RAW4 1101
  132.2507 RAW4 1101
  132.2947 RAW4 1101
  132.3386 RAW4 1101
  132.3826 RAW4 1101
  132.4265 RAW4 1100
  132.4705 RAW4 1100
  132.5144 RAW4 1100
  132.5583 RAW4 1100
  132.6023 RAW4 1101
  132.6463 RAW4 1101
  132.6902 RAW4 1101
  132.7342 RAW4 1101
  132.7781 RAW4 1100
  132.8221 RAW4 1101
  132.8661 RAW4 1101
  132.9100 RAW4 1101
  132.9540 RAW4 1101
  132.9979 RAW4 1101
  133.0419 RAW4 1100
  133.0858 RAW4 1100
  133.1298 RAW4 1100
  133.1737 RAW4 1101
  133.2177 RAW4 1101
  133.2616 RAW4 1100
  133.3056 RAW4 1100
  133.3495 RAW4 1100
  133.3935 RAW4 1101
  133.4374 RAW4 1100
  133.4814 RAW4 1100
  133.5253 RAW4 1101
  133.5693 RAW4 1100
  133.6132 RAW4 1100
  133.6572 RAW4 1101
  133.7011 RAW4 1100
  133.7451 RAW4 1100
  133.7890 RAW4 1101
  133.8330 RAW4 1101
  133.8769 RAW4 1100
  133.9209 RAW4 1100
  133.9648 RAW4 1100
  134.0088 RAW4 1100
  134.0527 RAW4 1101
  134.0967 RAW4 1101
  134.1406 RAW4 1100
  134.1846 RAW4 1100
  134.2285 RAW4 1101
  134.2725 RAW4 1101
  134.3165 RAW4 1101
  134.3604 RAW4 1101
  134.4044 RAW4 1101
  134.4483 RAW4 1100
  134.4923 RAW4 1101
  134.5362 RAW4 1100
  134.5802 RAW4 1100
  134.6241 RAW4 1101
  134.6681 RAW4 1100
  134.7120 RAW4 1100
  134.7560 RAW4 1101
  134.7999 RAW4 1101
  134.8439 RAW4 1100
  134.8878 RAW4 1100
  134.9318 RAW4 1101
  134.9757 RAW4 1100
  135.0196 RAW4 1100
  135.0636 RAW4 1101
  135.1075 RAW4 1100
  135.1515 RAW4 1101
  135.1955 RAW4 1101
  135.2394 RAW4 1100
  135.2834 RAW4 1101
  135.3273 RAW4 1100
  135.3713 RAW4 1101
  135.4152 RAW4 1100
  135.4592 RAW4 1100
  135.5031 RAW4 1101
  135.5471 RAW4 1100
  135.5910 RAW4 1101
  135.6350 RAW4 1100
